ORDER min=169 50%=190 90%=249 99%=271 99.9%=474
ExecTime	TransNo	Weight,%	Percent
11715	0	0	99.9999
11720	0	0	99.9999
11725	0	0	99.9999
11730	0	0	99.9999
11735	0	0	99.9999
11740	0	0	99.9999
11745	0	0	99.9999
11750	0	0	99.9999
11755	0	0	99.9999
11760	0	0	99.9999
11765	0	0	99.9999
11770	0	0	99.9999
11775	0	0	99.9999
11780	0	0	99.9999
11785	0	0	99.9999
11790	0	0	99.9999
11795	0	0	99.9999
11800	0	0	99.9999
11805	0	0	99.9999
11810	0	0	99.9999
11815	0	0	99.9999
11820	0	0	99.9999
11825	0	0	99.9999
11830	0	0	99.9999
11835	0	0	99.9999
11840	0	0	99.9999
11845	0	0	99.9999
11850	0	0	99.9999
11855	0	0	99.9999
11860	0	0	99.9999
11865	0	0	99.9999
11870	0	0	99.9999
11875	0	0	99.9999
11880	0	0	99.9999
11885	0	0	99.9999
11890	0	0	99.9999
11895	0	0	99.9999
11900	0	0	99.9999
11905	0	0	99.9999
11910	0	0	99.9999
11915	0	0	99.9999
11920	0	0	99.9999
11925	0	0	99.9999
11930	0	0	99.9999
11935	0	0	99.9999
11940	0	0	99.9999
11945	0	0	99.9999
11950	0	0	99.9999
11955	0	0	99.9999
11960	0	0	99.9999
11965	0	0	99.9999
11970	0	0	99.9999
11975	0	0	99.9999
11980	0	0	99.9999
11985	0	0	99.9999
11990	0	0	99.9999
11995	0	0	99.9999
12000	0	0	99.9999
12005	0	0	99.9999
12010	0	0	99.9999
12015	0	0	99.9999
12020	0	0	99.9999
12025	0	0	99.9999
12030	0	0	99.9999
12035	0	0	99.9999
12040	0	0	99.9999
12045	0	0	99.9999
12050	0	0	99.9999
12055	0	0	99.9999
12060	0	0	99.9999
12065	0	0	99.9999
12070	0	0	99.9999
12075	0	0	99.9999
12080	0	0	99.9999
12085	0	0	99.9999
12090	0	0	99.9999
12095	0	0	99.9999
12100	0	0	99.9999
12105	0	0	99.9999
12110	0	0	99.9999
12115	0	0	99.9999
12120	0	0	99.9999
12125	0	0	99.9999
12130	0	0	99.9999
12135	0	0	99.9999
12140	0	0	99.9999
12145	0	0	99.9999
12150	0	0	99.9999
12155	0	0	99.9999
12160	0	0	99.9999
12165	0	0	99.9999
12170	0	0	99.9999
12175	0	0	99.9999
12180	0	0	99.9999
12185	0	0	99.9999
12190	0	0	99.9999
12195	0	0	99.9999
12200	0	0	99.9999
12205	0	0	99.9999
12210	0	0	99.9999
12215	0	0	99.9999
12220	0	0	99.9999
12225	0	0	99.9999
12230	0	0	99.9999
12235	0	0	99.9999
12240	0	0	99.9999
12245	0	0	99.9999
12250	0	0	99.9999
12255	0	0	99.9999
12260	0	0	99.9999
12265	0	0	99.9999
12270	0	0	99.9999
12275	0	0	99.9999
12280	0	0	99.9999
12285	0	0	99.9999
12290	0	0	99.9999
12295	0	0	99.9999
12300	0	0	99.9999
12305	0	0	99.9999
12310	0	0	99.9999
12315	0	0	99.9999
12320	0	0	99.9999
12325	0	0	99.9999
12330	0	0	99.9999
12335	0	0	99.9999
12340	0	0	99.9999
12345	0	0	99.9999
12350	0	0	99.9999
12355	0	0	99.9999
12360	0	0	99.9999
12365	0	0	99.9999
12370	0	0	99.9999
12375	0	0	99.9999
12380	0	0	99.9999
12385	0	0	99.9999
12390	0	0	99.9999
12395	0	0	99.9999
12400	0	0	99.9999
12405	0	0	99.9999
12410	0	0	99.9999
12415	0	0	99.9999
12420	0	0	99.9999
12425	0	0	99.9999
12430	0	0	99.9999
12435	0	0	99.9999
12440	0	0	99.9999
12445	0	0	99.9999
12450	0	0	99.9999
12455	0	0	99.9999
12460	0	0	99.9999
12465	0	0	99.9999
12470	0	0	99.9999
12475	0	0	99.9999
12480	0	0	99.9999
12485	0	0	99.9999
12490	0	0	99.9999
12495	0	0	99.9999
12500	0	0	99.9999
12505	0	0	99.9999
12510	0	0	99.9999
12515	0	0	99.9999
12520	0	0	99.9999
12525	0	0	99.9999
12530	0	0	99.9999
12535	0	0	99.9999
12540	0	0	99.9999
12545	0	0	99.9999
12550	0	0	99.9999
12555	0	0	99.9999
12560	0	0	99.9999
12565	0	0	99.9999
12570	0	0	99.9999
12575	0	0	99.9999
12580	0	0	99.9999
12585	0	0	99.9999
12590	0	0	99.9999
12595	0	0	99.9999
12600	0	0	99.9999
12605	0	0	99.9999
12610	0	0	99.9999
12615	0	0	99.9999
12620	0	0	99.9999
12625	0	0	99.9999
12630	0	0	99.9999
12635	0	0	99.9999
12640	0	0	99.9999
12645	0	0	99.9999
12650	0	0	99.9999
12655	0	0	99.9999
12660	0	0	99.9999
12665	0	0	99.9999
12670	0	0	99.9999
12675	0	0	99.9999
12680	0	0	99.9999
12685	0	0	99.9999
12690	0	0	99.9999
12695	0	0	99.9999
12700	0	0	99.9999
12705	0	0	99.9999
12710	0	0	99.9999
12715	0	0	99.9999
12720	0	0	99.9999
12725	0	0	99.9999
12730	0	0	99.9999
12735	0	0	99.9999
12740	0	0	99.9999
12745	0	0	99.9999
12750	0	0	99.9999
12755	0	0	99.9999
12760	0	0	99.9999
12765	0	0	99.9999
12770	0	0	99.9999
12775	0	0	99.9999
12780	0	0	99.9999
12785	0	0	99.9999
12790	0	0	99.9999
12795	0	0	99.9999
12800	0	0	99.9999
12805	0	0	99.9999
12810	0	0	99.9999
12815	0	0	99.9999
12820	0	0	99.9999
12825	0	0	99.9999
12830	0	0	99.9999
12835	0	0	99.9999
12840	0	0	99.9999
12845	0	0	99.9999
12850	0	0	99.9999
12855	0	0	99.9999
12860	0	0	99.9999
12865	0	0	99.9999
12870	0	0	99.9999
12875	0	0	99.9999
12880	0	0	99.9999
12885	0	0	99.9999
12890	0	0	99.9999
12895	0	0	99.9999
12900	0	0	99.9999
12905	0	0	99.9999
12910	0	0	99.9999
12915	0	0	99.9999
12920	0	0	99.9999
12925	0	0	99.9999
12930	0	0	99.9999
12935	0	0	99.9999
12940	0	0	99.9999
12945	0	0	99.9999
12950	0	0	99.9999
12955	0	0	99.9999
12960	0	0	99.9999
12965	0	0	99.9999
12970	0	0	99.9999
12975	0	0	99.9999
12980	0	0	99.9999
12985	0	0	99.9999
12990	0	0	99.9999
12995	0	0	99.9999
13000	0	0	99.9999
13005	0	0	99.9999
13010	0	0	99.9999
13015	0	0	99.9999
13020	0	0	99.9999
13025	0	0	99.9999
13030	0	0	99.9999
13035	0	0	99.9999
13040	0	0	99.9999
13045	0	0	99.9999
13050	0	0	99.9999
13055	0	0	99.9999
13060	0	0	99.9999
13065	0	0	99.9999
13070	0	0	99.9999
13075	0	0	99.9999
13080	0	0	99.9999
13085	0	0	99.9999
13090	0	0	99.9999
13095	0	0	99.9999
13100	0	0	99.9999
13105	0	0	99.9999
13110	0	0	99.9999
13115	0	0	99.9999
13120	0	0	99.9999
13125	0	0	99.9999
13130	0	0	99.9999
13135	0	0	99.9999
13140	0	0	99.9999
13145	0	0	99.9999
13150	0	0	99.9999
13155	0	0	99.9999
13160	0	0	99.9999
13165	0	0	99.9999
13170	0	0	99.9999
13175	0	0	99.9999
13180	0	0	99.9999
13185	0	0	99.9999
13190	0	0	99.9999
13195	0	0	99.9999
13200	0	0	99.9999
13205	0	0	99.9999
13210	0	0	99.9999
13215	0	0	99.9999
13220	0	0	99.9999
13225	0	0	99.9999
13230	0	0	99.9999
13235	0	0	99.9999
13240	0	0	99.9999
13245	0	0	99.9999
13250	0	0	99.9999
13255	0	0	99.9999
13260	0	0	99.9999
13265	0	0	99.9999
13270	0	0	99.9999
13275	0	0	99.9999
13280	0	0	99.9999
13285	0	0	99.9999
13290	0	0	99.9999
13295	0	0	99.9999
13300	0	0	99.9999
13305	0	0	99.9999
13310	0	0	99.9999
13315	0	0	99.9999
13320	0	0	99.9999
13325	0	0	99.9999
13330	0	0	99.9999
13335	0	0	99.9999
13340	0	0	99.9999
13345	0	0	99.9999
13350	0	0	99.9999
13355	0	0	99.9999
13360	0	0	99.9999
13365	0	0	99.9999
13370	0	0	99.9999
13375	0	0	99.9999
13380	0	0	99.9999
13385	0	0	99.9999
13390	0	0	99.9999
13395	0	0	99.9999
13400	0	0	99.9999
13405	0	0	99.9999
13410	0	0	99.9999
13415	0	0	99.9999
13420	0	0	99.9999
13425	0	0	99.9999
13430	0	0	99.9999
13435	0	0	99.9999
13440	0	0	99.9999
13445	0	0	99.9999
13450	0	0	99.9999
13455	0	0	99.9999
13460	0	0	99.9999
13465	0	0	99.9999
13470	0	0	99.9999
13475	0	0	99.9999
13480	0	0	99.9999
13485	0	0	99.9999
13490	0	0	99.9999
13495	0	0	99.9999
13500	0	0	99.9999
13505	0	0	99.9999
13510	0	0	99.9999
13515	0	0	99.9999
13520	0	0	99.9999
13525	0	0	99.9999
13530	0	0	99.9999
13535	0	0	99.9999
13540	0	0	99.9999
13545	0	0	99.9999
13550	0	0	99.9999
13555	0	0	99.9999
13560	0	0	99.9999
13565	0	0	99.9999
13570	0	0	99.9999
13575	0	0	99.9999
13580	0	0	99.9999
13585	0	0	99.9999
13590	0	0	99.9999
13595	0	0	99.9999
13600	0	0	99.9999
13605	0	0	99.9999
13610	0	0	99.9999
13615	0	0	99.9999
13620	0	0	99.9999
13625	0	0	99.9999
13630	0	0	99.9999
13635	0	0	99.9999
13640	0	0	99.9999
13645	0	0	99.9999
13650	0	0	99.9999
13655	0	0	99.9999
13660	0	0	99.9999
13665	0	0	99.9999
13670	0	0	99.9999
13675	0	0	99.9999
13680	0	0	99.9999
13685	0	0	99.9999
13690	0	0	99.9999
13695	0	0	99.9999
13700	0	0	99.9999
13705	0	0	99.9999
13710	0	0	99.9999
13715	0	0	99.9999
13720	0	0	99.9999
13725	0	0	99.9999
13730	0	0	99.9999
13735	0	0	99.9999
13740	0	0	99.9999
13745	0	0	99.9999
13750	0	0	99.9999
13755	0	0	99.9999
13760	0	0	99.9999
13765	0	0	99.9999
13770	0	0	99.9999
13775	0	0	99.9999
13780	0	0	99.9999
13785	0	0	99.9999
13790	0	0	99.9999
13795	0	0	99.9999
13800	0	0	99.9999
13805	0	0	99.9999
13810	0	0	99.9999
13815	0	0	99.9999
13820	0	0	99.9999
13825	0	0	99.9999
13830	0	0	99.9999
13835	0	0	99.9999
13840	0	0	99.9999
13845	0	0	99.9999
13850	0	0	99.9999
13855	0	0	99.9999
13860	0	0	99.9999
13865	0	0	99.9999
13870	0	0	99.9999
13875	0	0	99.9999
13880	0	0	99.9999
13885	0	0	99.9999
13890	0	0	99.9999
13895	0	0	99.9999
13900	0	0	99.9999
13905	0	0	99.9999
13910	0	0	99.9999
13915	0	0	99.9999
13920	0	0	99.9999
13925	0	0	99.9999
13930	0	0	99.9999
13935	0	0	99.9999
13940	0	0	99.9999
13945	0	0	99.9999
13950	0	0	99.9999
13955	0	0	99.9999
13960	0	0	99.9999
13965	0	0	99.9999
13970	0	0	99.9999
13975	0	0	99.9999
13980	0	0	99.9999
13985	0	0	99.9999
13990	0	0	99.9999
13995	0	0	99.9999
14000	0	0	99.9999
14005	0	0	99.9999
14010	0	0	99.9999
14015	0	0	99.9999
14020	0	0	99.9999
14025	0	0	99.9999
14030	0	0	99.9999
14035	0	0	99.9999
14040	0	0	99.9999
14045	0	0	99.9999
14050	0	0	99.9999
14055	0	0	99.9999
14060	0	0	99.9999
14065	0	0	99.9999
14070	0	0	99.9999
14075	0	0	99.9999
14080	0	0	99.9999
14085	0	0	99.9999
14090	0	0	99.9999
14095	0	0	99.9999
14100	0	0	99.9999
14105	0	0	99.9999
14110	0	0	99.9999
14115	0	0	99.9999
14120	0	0	99.9999
14125	0	0	99.9999
14130	0	0	99.9999
14135	0	0	99.9999
14140	0	0	99.9999
14145	0	0	99.9999
14150	0	0	99.9999
14155	0	0	99.9999
14160	0	0	99.9999
14165	0	0	99.9999
14170	0	0	99.9999
14175	0	0	99.9999
14180	0	0	99.9999
14185	0	0	99.9999
14190	0	0	99.9999
14195	0	0	99.9999
14200	0	0	99.9999
14205	0	0	99.9999
14210	0	0	99.9999
14215	0	0	99.9999
14220	0	0	99.9999
14225	0	0	99.9999
14230	0	0	99.9999
14235	0	0	99.9999
14240	0	0	99.9999
14245	0	0	99.9999
14250	0	0	99.9999
14255	0	0	99.9999
14260	0	0	99.9999
14265	0	0	99.9999
14270	0	0	99.9999
14275	0	0	99.9999
14280	0	0	99.9999
14285	0	0	99.9999
14290	0	0	99.9999
14295	0	0	99.9999
14300	0	0	99.9999
14305	0	0	99.9999
14310	0	0	99.9999
14315	0	0	99.9999
14320	0	0	99.9999
14325	0	0	99.9999
14330	0	0	99.9999
14335	0	0	99.9999
14340	0	0	99.9999
14345	0	0	99.9999
14350	0	0	99.9999
14355	0	0	99.9999
14360	0	0	99.9999
14365	0	0	99.9999
14370	0	0	99.9999
14375	0	0	99.9999
14380	0	0	99.9999
14385	0	0	99.9999
14390	0	0	99.9999
14395	0	0	99.9999
14400	0	0	99.9999
14405	0	0	99.9999
14410	0	0	99.9999
14415	0	0	99.9999
14420	0	0	99.9999
14425	0	0	99.9999
14430	0	0	99.9999
14435	0	0	99.9999
14440	0	0	99.9999
14445	0	0	99.9999
14450	0	0	99.9999
14455	0	0	99.9999
14460	0	0	99.9999
14465	0	0	99.9999
14470	0	0	99.9999
14475	0	0	99.9999
14480	0	0	99.9999
14485	0	0	99.9999
14490	0	0	99.9999
14495	0	0	99.9999
14500	0	0	99.9999
14505	0	0	99.9999
14510	0	0	99.9999
14515	0	0	99.9999
14520	0	0	99.9999
14525	0	0	99.9999
14530	0	0	99.9999
14535	0	0	99.9999
14540	0	0	99.9999
14545	0	0	99.9999
14550	0	0	99.9999
14555	0	0	99.9999
14560	0	0	99.9999
14565	0	0	99.9999
14570	0	0	99.9999
14575	0	0	99.9999
14580	0	0	99.9999
14585	0	0	99.9999
14590	0	0	99.9999
14595	0	0	99.9999
14600	0	0	99.9999
14605	0	0	99.9999
14610	0	0	99.9999
14615	0	0	99.9999
14620	0	0	99.9999
14625	0	0	99.9999
14630	0	0	99.9999
14635	0	0	99.9999
14640	0	0	99.9999
14645	0	0	99.9999
14650	0	0	99.9999
14655	0	0	99.9999
14660	0	0	99.9999
14665	0	0	99.9999
14670	0	0	99.9999
14675	0	0	99.9999
14680	0	0	99.9999
14685	0	0	99.9999
14690	0	0	99.9999
14695	0	0	99.9999
14700	0	0	99.9999
14705	0	0	99.9999
14710	0	0	99.9999
14715	0	0	99.9999
14720	0	0	99.9999
14725	0	0	99.9999
14730	0	0	99.9999
14735	0	0	99.9999
14740	0	0	99.9999
14745	0	0	99.9999
14750	0	0	99.9999
14755	0	0	99.9999
14760	0	0	99.9999
14765	0	0	99.9999
14770	0	0	99.9999
14775	0	0	99.9999
14780	0	0	99.9999
14785	0	0	99.9999
14790	0	0	99.9999
14795	0	0	99.9999
14800	0	0	99.9999
14805	0	0	99.9999
14810	0	0	99.9999
14815	0	0	99.9999
14820	0	0	99.9999
14825	0	0	99.9999
14830	0	0	99.9999
14835	0	0	99.9999
14840	0	0	99.9999
14845	0	0	99.9999
14850	0	0	99.9999
14855	0	0	99.9999
14860	0	0	99.9999
14865	0	0	99.9999
14870	0	0	99.9999
14875	0	0	99.9999
14880	0	0	99.9999
14885	0	0	99.9999
14890	0	0	99.9999
14895	0	0	99.9999
14900	0	0	99.9999
14905	0	0	99.9999
14910	0	0	99.9999
14915	0	0	99.9999
14920	0	0	99.9999
14925	0	0	99.9999
14930	0	0	99.9999
14935	0	0	99.9999
14940	0	0	99.9999
14945	0	0	99.9999
14950	0	0	99.9999
14955	0	0	99.9999
14960	0	0	99.9999
14965	0	0	99.9999
14970	0	0	99.9999
14975	0	0	99.9999
14980	0	0	99.9999
14985	0	0	99.9999
14990	0	0	99.9999
14995	0	0	99.9999
15000	0	0	99.9999
15005	0	0	99.9999
15010	0	0	99.9999
15015	0	0	99.9999
15020	0	0	99.9999
15025	0	0	99.9999
15030	0	0	99.9999
15035	0	0	99.9999
15040	0	0	99.9999
15045	0	0	99.9999
15050	0	0	99.9999
15055	0	0	99.9999
15060	0	0	99.9999
15065	0	0	99.9999
15070	0	0	99.9999
15075	0	0	99.9999
15080	0	0	99.9999
15085	0	0	99.9999
15090	0	0	99.9999
15095	0	0	99.9999
15100	0	0	99.9999
15105	0	0	99.9999
15110	0	0	99.9999
15115	0	0	99.9999
15120	0	0	99.9999
15125	0	0	99.9999
15130	0	0	99.9999
15135	0	0	99.9999
15140	0	0	99.9999
15145	0	0	99.9999
15150	0	0	99.9999
15155	0	0	99.9999
15160	0	0	99.9999
15165	0	0	99.9999
15170	0	0	99.9999
15175	0	0	99.9999
15180	0	0	99.9999
15185	0	0	99.9999
15190	0	0	99.9999
15195	0	0	99.9999
15200	0	0	99.9999
15205	0	0	99.9999
15210	0	0	99.9999
15215	0	0	99.9999
15220	0	0	99.9999
15225	0	0	99.9999
15230	0	0	99.9999
15235	0	0	99.9999
15240	0	0	99.9999
15245	0	0	99.9999
15250	0	0	99.9999
15255	0	0	99.9999
15260	0	0	99.9999
15265	0	0	99.9999
15270	0	0	99.9999
15275	0	0	99.9999
15280	0	0	99.9999
15285	0	0	99.9999
15290	0	0	99.9999
15295	0	0	99.9999
15300	0	0	99.9999
15305	0	0	99.9999
15310	0	0	99.9999
15315	0	0	99.9999
15320	0	0	99.9999
15325	0	0	99.9999
15330	0	0	99.9999
15335	0	0	99.9999
15340	0	0	99.9999
15345	0	0	99.9999
15350	0	0	99.9999
15355	0	0	99.9999
15360	0	0	99.9999
15365	0	0	99.9999
15370	0	0	99.9999
15375	0	0	99.9999
15380	0	0	99.9999
15385	0	0	99.9999
15390	0	0	99.9999
15395	0	0	99.9999
15400	0	0	99.9999
15405	0	0	99.9999
15410	0	0	99.9999
15415	0	0	99.9999
15420	0	0	99.9999
15425	0	0	99.9999
15430	0	0	99.9999
15435	0	0	99.9999
15440	0	0	99.9999
15445	0	0	99.9999
15450	0	0	99.9999
15455	0	0	99.9999
15460	0	0	99.9999
15465	0	0	99.9999
15470	0	0	99.9999
15475	0	0	99.9999
15480	0	0	99.9999
15485	0	0	99.9999
15490	0	0	99.9999
15495	0	0	99.9999
15500	0	0	99.9999
15505	0	0	99.9999
15510	0	0	99.9999
15515	0	0	99.9999
15520	0	0	99.9999
15525	0	0	99.9999
15530	0	0	99.9999
15535	0	0	99.9999
15540	0	0	99.9999
15545	0	0	99.9999
15550	0	0	99.9999
15555	0	0	99.9999
15560	0	0	99.9999
15565	0	0	99.9999
15570	0	0	99.9999
15575	0	0	99.9999
15580	0	0	99.9999
15585	0	0	99.9999
15590	0	0	99.9999
15595	0	0	99.9999
15600	0	0	99.9999
15605	0	0	99.9999
15610	0	0	99.9999
15615	0	0	99.9999
15620	0	0	99.9999
15625	0	0	99.9999
15630	0	0	99.9999
15635	0	0	99.9999
15640	0	0	99.9999
15645	0	0	99.9999
15650	0	0	99.9999
15655	0	0	99.9999
15660	0	0	99.9999
15665	0	0	99.9999
15670	0	0	99.9999
15675	0	0	99.9999
15680	0	0	99.9999
15685	0	0	99.9999
15690	0	0	99.9999
15695	0	0	99.9999
15700	0	0	99.9999
15705	0	0	99.9999
15710	0	0	99.9999
15715	0	0	99.9999
15720	0	0	99.9999
15725	0	0	99.9999
15730	0	0	99.9999
15735	0	0	99.9999
15740	0	0	99.9999
15745	0	0	99.9999
15750	0	0	99.9999
15755	0	0	99.9999
15760	0	0	99.9999
15765	0	0	99.9999
15770	0	0	99.9999
15775	0	0	99.9999
15780	0	0	99.9999
15785	0	0	99.9999
15790	0	0	99.9999
15795	0	0	99.9999
15800	0	0	99.9999
15805	0	0	99.9999
15810	0	0	99.9999
15815	0	0	99.9999
15820	0	0	99.9999
15825	0	0	99.9999
15830	0	0	99.9999
15835	0	0	99.9999
15840	0	0	99.9999
15845	0	0	99.9999
15850	0	0	99.9999
15855	0	0	99.9999
15860	0	0	99.9999
15865	0	0	99.9999
15870	0	0	99.9999
15875	0	0	99.9999
15880	0	0	99.9999
15885	0	0	99.9999
15890	0	0	99.9999
15895	0	0	99.9999
15900	0	0	99.9999
15905	0	0	99.9999
15910	0	0	99.9999
15915	0	0	99.9999
15920	0	0	99.9999
15925	0	0	99.9999
15930	0	0	99.9999
15935	0	0	99.9999
15940	0	0	99.9999
15945	0	0	99.9999
15950	0	0	99.9999
15955	0	0	99.9999
15960	0	0	99.9999
15965	0	0	99.9999
15970	0	0	99.9999
15975	0	0	99.9999
15980	0	0	99.9999
15985	0	0	99.9999
15990	0	0	99.9999
15995	0	0	99.9999
16000	0	0	99.9999
16005	0	0	99.9999
16010	0	0	99.9999
16015	0	0	99.9999
16020	0	0	99.9999
16025	0	0	99.9999
16030	0	0	99.9999
16035	0	0	99.9999
16040	0	0	99.9999
16045	0	0	99.9999
16050	0	0	99.9999
16055	0	0	99.9999
16060	0	0	99.9999
16065	0	0	99.9999
16070	0	0	99.9999
16075	0	0	99.9999
16080	0	0	99.9999
16085	0	0	99.9999
16090	0	0	99.9999
16095	0	0	99.9999
16100	0	0	99.9999
16105	0	0	99.9999
16110	0	0	99.9999
16115	0	0	99.9999
16120	0	0	99.9999
16125	0	0	99.9999
16130	0	0	99.9999
16135	0	0	99.9999
16140	0	0	99.9999
16145	0	0	99.9999
16150	0	0	99.9999
16155	0	0	99.9999
16160	0	0	99.9999
16165	0	0	99.9999
16170	0	0	99.9999
16175	0	0	99.9999
16180	0	0	99.9999
16185	0	0	99.9999
16190	0	0	99.9999
16195	0	0	99.9999
16200	0	0	99.9999
16205	0	0	99.9999
16210	0	0	99.9999
16215	0	0	99.9999
16220	0	0	99.9999
16225	0	0	99.9999
16230	0	0	99.9999
16235	0	0	99.9999
16240	0	0	99.9999
16245	0	0	99.9999
16250	0	0	99.9999
16255	0	0	99.9999
16260	0	0	99.9999
16265	0	0	99.9999
16270	0	0	99.9999
16275	0	0	99.9999
16280	0	0	99.9999
16285	0	0	99.9999
16290	0	0	99.9999
16295	0	0	99.9999
16300	0	0	99.9999
16305	0	0	99.9999
16310	0	0	99.9999
16315	0	0	99.9999
16320	0	0	99.9999
16325	0	0	99.9999
16330	0	0	99.9999
16335	0	0	99.9999
16340	0	0	99.9999
16345	0	0	99.9999
16350	0	0	99.9999
16355	0	0	99.9999
16360	0	0	99.9999
16365	0	0	99.9999
16370	0	0	99.9999
16375	0	0	99.9999
16380	0	0	99.9999
16385	0	0	99.9999
16390	0	0	99.9999
16395	0	0	99.9999
16400	0	0	99.9999
16405	0	0	99.9999
16410	0	0	99.9999
16415	0	0	99.9999
16420	0	0	99.9999
16425	0	0	99.9999
16430	0	0	99.9999
16435	0	0	99.9999
16440	0	0	99.9999
16445	0	0	99.9999
16450	0	0	99.9999
16455	0	0	99.9999
16460	0	0	99.9999
16465	3	0.0001	99.9999
